geom_type,lon,lat,@id,bridge,highway,layer,name,oneway,ref,@geometry,lanes,maxspeed,surface,alt_name,source,maxweight:signed,sidewalk:left,sidewalk:right,bicycle,foot,incline,motor_vehicle,axle_load,bridge:name,electrified,frequency,gauge,highspeed,loading_gauge,metre_load,operator,operator:short,operator:wikidata,passenger_lines,railway,railway:atc,railway:ballastless,railway:ebicab,railway:etcs,railway:radio,railway:tilting,railway:track_class,railway:traffic_mode,source:maxspeed,source:maxspeed:date,start_date,tracks,usage,voltage,wikidata,wikipedia,tracktype,width,handrail,ramp,step_count,tactile_paving,lanes:backward,lanes:forward,smoothness,destination,service,boat,waterway,lit,destination:street,destination:ref,access,is_in,nat_ref,lane_markings,int_ref,note,tourism,old_ref,sidewalk:both,footway,fixme,maxspeed:backward,ford,construction:electrified,covered,construction,construction:railway,hgv,psv,junction,sidewalk,aeroway,level,area:highway,embankment,barrier,description
Point,3.3653085,6.4758249,way/217574049,yes,unclassified,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3774739,6.4689959,way/217574062,yes,service,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3714859,6.4716653,way/217574070,yes,unclassified,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3714224,6.4716442,way/217574071,yes,unclassified,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3858135,6.495648,way/217793808,yes,tertiary,1,Makoko Road,,,center,,,unpaved,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3894345,6.5002084,way/217793817,yes,tertiary,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.389189,6.5080601,way/217801507,yes,residential,1,,,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3887163,6.5112897,way/217853787,yes,tertiary,1,International School Road,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3886686,6.5113557,way/217853791,yes,tertiary,1,International School Road,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3896041,6.5267196,way/218869611,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3947399,6.5248673,way/218869621,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3972255,6.537964,way/219055667,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3973093,6.5445164,way/219055686,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3971402,6.5349649,way/219055709,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3951652,6.5337135,way/219055712,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3985693,6.5415061,way/219055716,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3968144,6.5372456,way/219055722,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3961545,6.545481,way/219055723,yes,residential,1,Adetoke Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3966777,6.5342534,way/219055724,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3993135,6.5417353,way/219055750,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3971859,6.5377666,way/219055764,yes,residential,1,Bamiji Lawal Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3920622,6.5267015,way/219055766,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3821,6.5248646,way/219056597,yes,residential,1,,,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3843134,6.5301509,way/219056612,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3800097,6.5481181,way/220332220,yes,primary,1,Apapa-Oworonshoki Expressway,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3799477,6.5479905,way/220332222,yes,residential,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3801401,6.5484402,way/220332226,yes,primary,1,Apapa-Oworonshoki Expressway,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3901863,6.5391731,way/220332232,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.390103,6.5398086,way/220332238,yes,residential,1,Olokodana Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3883539,6.5438053,way/220332240,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3890439,6.5417817,way/220332243,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3898877,6.5405665,way/220332245,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3800489,6.5482264,way/220332246,yes,motorway,1,Apapa-Oworonsoki Expressway,yes,F265,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.380089,6.548345,way/220332247,yes,motorway,1,Apapa-Oworonsoki Expressway,yes,F265,center,,,paved,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3963471,6.5474144,way/220465501,yes,residential,1,,no,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3961188,6.5482196,way/220465505,yes,residential,1,,no,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3729988,6.5495708,way/220465509,yes,residential,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.2145782,6.4472543,way/220639910,yes,tertiary,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.2799195,6.6104151,way/220671959,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3961296,6.5775244,way/221871383,yes,motorway,1,Third Axial Road,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3963489,6.577629,way/221871388,yes,motorway,1,Third Axial Road,yes,,center,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4031058,6.5753486,way/221886747,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3986472,6.5873463,way/223403411,yes,tertiary,1,,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3970014,6.5859073,way/223533459,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3929329,6.5857672,way/223533485,yes,tertiary,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3888185,6.5976392,way/223533492,yes,tertiary,1,Demurin Street,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3953005,6.5972389,way/223672739,yes,tertiary,1,Demurin Street,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3929856,6.5927231,way/223672741,yes,tertiary,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3924675,6.5912643,way/223672749,yes,footway,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3969061,6.5912557,way/223672750,yes,tertiary,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3987875,6.5928769,way/224228760,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3984863,6.5926233,way/224228761,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3888533,6.5953262,way/224353572,yes,residential,1,Ogunsowobo Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3914335,6.5899774,way/224353584,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3897709,6.5932642,way/224353594,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3783019,6.5691701,way/226068948,yes,residential,1,Sunmola Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4420905,6.612782,way/231644577,yes,trunk,1,Ikorodu Road,yes,A1,center,2,,paved,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4504059,6.6203625,way/231644581,yes,trunk,1,Ikorodu Road,yes,A1,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4067288,6.6055163,way/231644583,yes,trunk,1,Ikorodu Road,yes,A1,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4419647,6.6128926,way/231644584,yes,trunk,1,Ikorodu Road,yes,A1,center,2,,paved,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4066339,6.6056112,way/231644585,yes,trunk,1,Ikorodu Road,yes,A1,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4505007,6.6202367,way/231644587,yes,trunk,1,Ikorodu Road,yes,A1,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3632891,6.4899272,way/231756298,yes,motorway,1,Western Avenue,yes,A1,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3634065,6.4899706,way/231756310,yes,motorway,1,Western Avenue,yes,A1,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3632033,6.4899027,way/231756314,yes,primary,1,Western Avenue,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3634874,6.4899887,way/231756317,yes,primary,1,Western Avenue,yes,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6669968,37.0957785,way/233089724,yes,footway,1,Ponte do Antigo Forte do Pinhão,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,private area - no public access,attraction,,,,,,,,,,,,,,,,,,,,
Point,-8.6447957,37.148876,way/233538729,yes,unclassified,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6344921,37.1587243,way/240327653,yes,primary,1,,yes,EN 125,center,1,,asphalt,,,no,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6698625,37.1586782,way/254848748,yes,track,1,,,,center,,,gravel,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grade3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6712421,37.1564947,way/255067257,yes,track,1,,,,center,,,concrete,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grade3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3636896,6.4678305,way/264916640,yes,motorway,1,Apapa Road,yes,A1,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3632874,6.4700603,way/264916641,yes,motorway,1,Apapa Road,yes,A1,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3641402,6.4641677,way/264916643,yes,motorway,1,Apapa Road,yes,A1,center,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3643411,6.4762886,way/264916645,yes,trunk,1,Lagos Badagry Expressway,yes,F100,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3637257,6.475769,way/264916673,yes,trunk_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3649843,6.4769249,way/264916674,yes,trunk_link,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3388449,6.4747344,way/279848224,yes,motorway,1,Lagos-Badagry Expressway,yes,F100,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3380962,6.4995244,way/280363732,yes,path,1,,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3388769,6.5014332,way/280363736,yes,residential,1,,,,center,,,unpaved,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3388654,6.5034232,way/280385615,yes,residential,1,Kadiri Street,,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3399705,6.5067777,way/280385620,yes,residential,1,Onibuore Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3235642,6.4623308,way/280385622,yes,tertiary,1,Suru Alaba Road,no,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3542822,6.5055165,way/280398132,yes,tertiary,1,Akerele Road,yes,,center,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surulere,Lagos,Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3587692,6.5032756,way/280398133,yes,tertiary,1,Akerele Road,yes,,center,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surulere,Lagos,Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3486398,6.4919161,way/280398136,yes,secondary,1,Babs Animashaun Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surulere,Lagos,Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.361143,6.4882365,way/280398138,yes,secondary,1,Bode Thomas Street,,,center,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Surulere,Lagos,Nigeria",,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3593109,6.5042986,way/280398142,yes,residential,1,Gbaja Street,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3331881,6.4626543,way/280398148,yes,unclassified,1,Itire Road,,,center,,,unpaved,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3423678,6.451861,way/280570882,yes,residential,1,Achakpo Street,,,center,,,unpaved,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3682539,6.4400575,way/280570883,yes,residential,1,Adele Road,no,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3503953,6.4528728,way/280570885,yes,secondary,1,Amore Street,,A1-1,center,,,unpaved,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3677804,6.4414253,way/280570887,yes,residential,1,Ashanti Road,no,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3427555,6.4588278,way/280570889,yes,tertiary,1,Baale Adeyemo Street,no,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3554521,6.4665217,way/280570895,yes,secondary,1,Gaskiya College Road,yes,,center,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3679721,6.4408512,way/280570901,yes,residential,1,Odoula Road,no,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3481129,6.4631938,way/280570904,yes,unclassified,1,Olayinka Street,,,center,,,unpaved,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3680329,6.4426453,way/280570905,yes,service,1,Queens Barracks,no,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3296111,6.4844317,way/280570907,yes,residential,1,Sanya Street,,,center,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3679093,6.4804342,way/280570911,yes,primary,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3674862,6.4809747,way/280570915,yes,primary,1,,yes,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3621126,6.5062903,way/280570916,yes,residential,1,,,,center,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3383667,6.5155446,way/280602470,yes,footway,1,Abeokuta Street,,,center,,,,,BING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3385358,6.5000568,way/280602478,yes,residential,1,,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.8961792,6.6328167,way/282425744,yes,primary,1,,no,F101,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.9468078,6.5786997,way/282425754,yes,trunk,1,Lekki-Epe Expressway,no,,center,2,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
